TimeStamp,e0:d1:73:a1:20:e0,cc:d5:39:24:a7:70,e0:d1:73:a1:20:e2,e0:d1:73:95:71:42,e0:d1:73:a1:20:e4,54:78:1a:24:67:c1,e0:d1:73:a1:20:ee,e0:d1:73:a1:20:eb,e0:d1:73:95:71:44,cc:d5:39:24:a7:75,e0:d1:73:95:71:40,cc:d5:39:9a:e4:81,84:78:ac:dc:d4:a5,e0:d1:73:a1:20:ed,54:78:1a:24:67:c0,54:78:1a:24:67:c5,cc:d5:39:24:a7:74,84:78:ac:dc:d4:a0,84:78:ac:dc:d4:a4,cc:d5:39:24:a7:72,e0:d1:73:a1:20:e5,54:78:1a:24:67:c4,84:78:ac:dc:d4:a1,e0:d1:73:95:71:45,54:78:1a:24:67:c2,e0:d1:73:a1:20:e1,cc:d5:39:24:a7:71,cc:d5:39:9a:e4:80,e0:d1:73:95:71:41,84:78:ac:dc:d4:a2,e0:d1:73:0f:2f:72,e0:d1:73:0f:2f:74,e0:d1:73:0f:2f:70,e0:d1:73:0f:2f:71,cc:d5:39:9a:e4:85,e0:d1:73:a1:20:ef,e0:d1:73:a1:20:ec,e0:d1:73:a1:20:ea,34:a8:4e:29:3d:90,84:78:ac:dc:d4:aa,cc:d5:39:9a:e4:84,cc:d5:39:9a:e4:82,e0:d1:73:d8:74:91,e0:d1:73:d8:74:90,e0:d1:73:d8:74:95,e0:d1:73:d8:74:94,20:3a:07:aa:41:34,20:3a:07:aa:41:35,20:3a:07:aa:41:30,20:3a:07:aa:41:31,e0:d1:73:d8:74:92,cc:d5:39:6a:49:e4,cc:d5:39:6a:49:e0,20:3a:07:aa:41:32,cc:d5:39:6a:49:e2,20:3a:07:aa:41:3e,20:3a:07:aa:41:3f,20:3a:07:aa:41:3b,20:3a:07:aa:41:3d,20:3a:07:aa:41:3c,cc:d5:39:6a:49:e5,20:3a:07:aa:41:3a,e0:d1:73:d8:74:9c,e0:d1:73:de:ac:11,e0:d1:73:de:ac:10,e0:d1:73:de:ac:14,e0:d1:73:de:ac:12,e0:d1:73:d8:74:9a,e0:d1:73:d8:74:9f,e0:d1:73:d8:74:9d,e0:d1:73:d8:74:9b,e0:d1:73:d8:74:9e,e0:d1:73:0f:2f:75,e0:d1:73:de:ac:15,e0:d1:73:bd:c9:a1,e0:d1:73:bd:c9:a5,e0:d1:73:bd:c9:a2,e0:d1:73:bd:c9:a0,e0:d1:73:bd:c9:a4,e0:d1:73:bd:c9:ac,e0:d1:73:bd:c9:ad,e0:d1:73:bd:c9:ab,e0:d1:73:bd:c9:af,e0:d1:73:bd:c9:aa,e0:d1:73:bd:c9:ae,20:3a:07:cd:9c:72,34:a8:4e:29:3d:91,34:a8:4e:29:3d:92,34:a8:4e:29:3d:95,20:3a:07:cd:9c:71,34:a8:4e:29:3d:94,cc:d5:39:51:6c:e4,cc:d5:39:51:6c:e5,cc:d5:39:51:6c:e1,cc:d5:39:7f:3c:45,cc:d5:39:7f:3c:44
1454082406573,,,,-73,,,,,-71,,-73,,,,,,,,,,,,,-71,,,,,-73,,-56,-57,-56,-55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,,-70,-70,-67,-68,-66,-75,-78,-79,-78,-75,-81,,,,,,,,,,,
1454082407458,,,,-70,,,,,-71,,-71,,,,,,,,,,,,,-71,,,,,-73,,-57,-57,-57,-57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-57,,-70,-70,-71,-72,-72,-78,-77,-79,-77,-78,-77,,,,,,,,,,,
1454082408358,,,,-69,,,,,-71,,-69,,,,,,,,,,,,,-71,,,,,-70,,-59,-59,-59,-57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-57,,-68,-70,-71,-72,-72,-78,-79,-80,-79,-78,-77,,,,,,,,,,,
1454082409259,,,,-69,,,,,-69,,-69,,,,,,,,,,,,,-71,,,,,-70,,-58,-59,-58,-57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,,-68,-70,-66,-66,-67,-79,-79,-80,-79,-78,-77,,,,,,,,,,,
1454082410176,,,,-67,,,,,-69,,-67,,,,,,,,,,,,,-68,,,,,-70,,-59,-59,-59,-59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,,-68,-67,-66,-67,-67,-79,-79,-80,-79,-78,-79,,,,,,,,,,,
1454082411077,,,,-70,,,,,-69,,-70,,,,,,,,,,,,,-68,,,,,-70,,-56,-57,-56,-59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,,-67,-67,-66,-67,-67,-79,-78,-79,-78,-78,-79,,,,,,,,,,,
1454082411975,,,,-69,,,,,-70,,-69,,,,,,,,,,,,,-68,,,,,-70,,-59,-57,-59,-59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,,-67,-67,-67,-67,-68,-79,-77,-79,-77,-77,-79,,,,,,,,,,,
1454082412912,,,,-68,,,,,-70,,-68,,,,,,,,,,,,,-69,,,,,-70,,-57,-57,-57,-57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,,-67,-69,-67,-68,-68,-79,-76,-79,-76,-77,-76,,,,,,,,,,,
1454082413825,,,,-69,,,,,-70,,-70,,,,,,,,,,,,,-69,,,,,-70,,-55,-57,-55,-55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,,-67,-67,-67,-67,-68,-79,-76,-79,-76,-77,-76,,,,,,,,,,,
1454082414753,,,,-68,,,,,-70,,-68,,,,,,,,,,,,,-69,,,,,-69,,-59,-59,-59,-55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,,-68,-67,-67,-67,-68,-79,-75,-75,-75,-77,-76,,,,,,,,,,,
1454082415654,,,,-70,,,,,-70,,-68,,,,,,,,,,,,,-69,,,,,-71,,-57,-58,-57,-55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-57,,-64,-67,-64,-67,-68,-79,-76,-77,-76,-76,-76,,,,,,,,,,,
1454082416552,,,,-70,,,,,-68,,-68,,,,,,,,,,,,,-68,,,,,-71,,-59,-58,-59,-59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-57,,-64,-67,-68,-67,-67,-79,-80,-77,-80,-76,-80,,,,,,,,,,,
1454082417439,,,,-71,,,,,-68,,-72,,,,,,,,,,,,,-68,,,,,-72,,-55,-56,-55,-59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-57,,-69,-66,-68,-67,-67,-79,-79,-80,-79,-76,-80,,,,,,,,,,,
1454082418340,,,,-72,,,,,-72,,-72,,,,,,,,,,,,,-68,,,,,-72,,-58,-56,-58,-59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-59,,-69,-66,-67,-66,-66,-80,-81,-80,-81,-80,-80,,,,,,,,,,,
1454082419257,,,,-70,,,,,-72,,-71,,,,,,,,,,,,,-70,,,,,-72,,-62,-56,-62,-62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-59,,-69,-66,-67,-66,-66,-80,-78,-80,-78,-80,-77,,,,,,,,,,,
1454082420139,,,,-70,,,,,-72,,-70,,,,,,,,,,,,,-70,,,,,-71,,-59,-59,-59,-62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-59,,-66,-66,-67,-66,-66,-80,-77,-77,-77,-80,-77,,,,,,,,,,,
1454082421039,,,,-72,,,,,-72,,-72,,,,,,,,,,,,,-72,,,,,-71,,-61,-59,-61,-62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-59,,-66,-67,-67,-68,-68,-78,-79,-77,-79,-80,-80,,,,,,,,,,,
1454082421947,,,,-77,,,,,-72,,-76,,,,,,,,,,,,,-72,,,,,-77,,-61,-62,-61,-62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-59,,-65,-67,-67,-68,-68,-78,-78,-78,-78,-80,-80,,,,,,,,,,,
1454082422836,,,,-72,,,,,-73,,-72,,,,,,,,,,,,,-72,,,,,-77,,-63,-62,-63,-62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-63,,-65,-67,-64,-68,-63,-76,-75,-78,-75,-75,-80,,,,,,,,,,,
1454082423732,,,,-77,,,,,-73,,-77,,,,,,,,,,,,,-77,,,,,-77,,-61,-62,-61,-61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-63,,-65,-67,-64,-68,-63,-76,-77,-78,-77,-75,-77,,,,,,,,,,,
1454082424612,,,,-75,,,,,-75,,-75,,,,,,,,,,,,,-77,,,,,-77,,-58,-62,-58,-61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,,-64,-67,-64,-68,-63,-76,-78,-78,-78,-78,-77,,,,,,,,,,,
1454082425505,,,,-71,,,,,-75,,-71,,,,,,,,,,,,,-71,,,,,-77,,-58,-62,-58,-58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,,-64,-64,-64,,-63,-76,-77,-78,-77,-78,-77,,,,,,,,,,,
1454082426464,,,,-71,,,,,-75,,-71,,,,,,,,,,,,,-71,,,,,-70,,-61,-61,-58,-58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,,-64,-64,-64,,-63,-76,-77,-77,-77,-78,-77,,,,,,,,,,,
1454082427367,,,,-71,,,,,-75,,-71,,,,,,,,,,,,,-71,,,,,-71,,-59,-60,-60,-58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,,-64,-64,-64,,,,-76,-77,-76,-78,-77,,,,,,,,,,,
1454082428304,,,,-70,,,,,-75,,-71,,,,,,,,,,,,,-71,,,,,-71,,-60,-60,-61,-58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-61,,-64,-64,-65,-65,-65,-75,-75,-77,-75,-75,-77,,,,,,,,,,,
1454082429193,,,,-72,,,,,-73,,-73,,,,,,,,,,,,,-71,,,,,-71,,-59,-60,-59,-58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-59,,-64,-64,-65,-65,-65,-77,-77,-77,-77,-77,-77,,,,,,,,,,,
1454082430087,,,,-71,,,,,-73,,-71,,,,,,,,,,,,,-71,,,,,-71,,-62,-62,-61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-59,,-64,-65,-65,-65,-65,-77,-75,-76,-75,-77,,,,,,,,,,,,
1454082430997,,,,-70,,,,,-70,,-71,,,,,,,,,,,,,,,,,,-71,,-62,-62,-62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-63,,-64,-65,-66,-65,-66,-72,-71,-76,-71,-71,,,,,,,,,,,,
1454082431888,,,,-72,,,,,-70,,-72,,,,,,,,,,,,,-73,,,,,-71,,-62,-62,-63,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-63,,,-63,-66,-62,-62,-72,-73,-76,-73,-71,-73,,,,,,,,,,,
1454082432780,,,,-81,,,,,-70,,-81,,,,,,,,,,,,,-73,,,,,-81,,-70,-71,-70,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-70,,-62,-63,-66,-62,-62,-72,-73,-74,-72,-73,-73,,,,,,,,,,,
1454082433693,,,,-80,,,,,-80,,-80,,,,,,,,,,,,,-80,,,,,-81,,-71,-71,-72,-72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-70,,-62,-63,-66,-63,-62,-74,-74,-74,-74,-73,-74,,,,,,,,,,,
1454082434592,,,,-80,,,,,-80,,-80,,,,,,,,,,,,,-79,,,,,-81,,-67,-71,-67,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-70,,-62,-62,-66,-63,-62,-74,-79,-74,-79,-73,-84,,,,,,,,,,,
1454082435550,,,,-80,,,,,-80,,-80,,,,,,,,,,,,,-77,,,,,-79,,-67,-68,-67,-71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-70,,-62,-67,,-63,-62,-74,-76,-78,-76,-73,-79,,,,,,,,,,,
1454082436439,,,,-80,,,,,-80,,-80,,,,,,,,,,,,,-77,,,,,-77,,-70,-70,-71,-71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-70,,-64,-67,,-63,-62,-74,-79,-80,-80,-73,-79,,,,,,,,,,,
1454082437346,,,,-80,,,,,-79,,-79,,,,,,,,,,,,,-79,,,,,-77,,-67,-70,-67,-68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64,-67,-63,-64,-64,-79,-71,-80,-71,,-70,,,,,,,,,,,
1454082438250,,,,-80,,,,,-79,,-79,,,,,,,,,,,,,-79,,,,,-80,,-70,-71,-70,-68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64,-68,-63,-64,-64,-79,-79,-80,-79,,-70,,,,,,,,,,,
1454082439132,,,,-82,,,,,-82,,-79,,,,,,,,,,,,,-79,,,,,-83,,-73,-71,-73,-68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74,,-64,-68,-65,-64,-64,-79,-74,-74,-75,,-70,,,,,,,,,,,
1454082440023,,,,-82,,,,,-82,,-79,,,,,,,,,,,,,-84,,,,,-83,,-70,-71,-70,-70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74,,-64,-65,-65,-66,-64,-79,-79,-74,-78,,-75,,,,,,,,,,,
1454082440937,,,,-81,,,,,-82,,-79,,,,,,,,,,,,,-84,,,,,-80,,-67,-66,-67,-70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-69,,-61,-65,-62,-66,-64,-79,-77,-78,-77,-77,-75,,,,,,,,,,,
1454082441835,,,,-81,,,,,-82,,-84,,,,,,,,,,,,,-84,,,,,-80,,-74,-66,-74,-70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73,,-61,-65,-67,-68,-67,-84,-85,-78,-85,-84,-75,,,,,,,,,,,
1454082442743,,,,-81,,,,,-82,,-84,,,,,,,,,,,,,-84,,,,,-85,,-75,-75,-75,-70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73,,-61,-70,-67,-68,-67,-84,-81,-82,-80,-84,-75,,,,,,,,,,,
1454082443641,,,,-86,,,,,-82,,-84,,,,,,,,,,,,,-84,,,,,-85,,-76,-76,-76,-70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-77,,-66,-70,-65,-68,-67,-84,-80,-81,-80,-83,-75,,,,,,,,,,,
1454082444570,,,,-82,,,,,-82,,-84,,,,,,,,,,,,,,,,,,-82,,-74,-76,-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75,,-67,-70,-67,-68,-67,-77,-77,-81,-77,-79,,,,,,,,,,,,
1454082445470,,,,-82,,,,,-82,,-84,,,,,,,,,,,,,-85,,,,,-82,,-73,-76,-73,-73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75,,-67,-69,-67,-69,-67,-77,-78,-81,-78,-79,-78,,,,,,,,,,,
1454082446358,,,,-82,,,,,-82,,,,,,,,,,,,,,,-85,,,,,-82,,-73,-73,-73,-73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75,,-70,-69,-67,-69,,-77,-77,-78,-78,-79,-78,,,,,,,,,,,
1454082447261,,,,-82,,,,,-84,,-85,,,,,,,,,,,,,-84,,,,,-82,,-67,-73,-67,-68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75,,-70,-69,-67,-67,-68,-77,-77,-78,-77,-79,-77,,,,,,,,,,,
1454082448150,,,,-82,,,,,-84,,-85,,,,,,,,,,,,,-84,,,,,-84,,-71,-72,-67,-68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75,,-66,-64,-67,-67,-68,-77,-79,-80,-79,-79,-77,,,,,,,,,,,
1454082449045,,,,-83,,,,,-83,,-84,,,,,,,,,,,,,-84,,,,,-84,,-71,-72,-67,-68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-72,,-66,-64,-68,-65,-67,-77,-78,-80,-78,-76,-77,,,,,,,,,,,
1454082449955,,,,-83,,,,,-83,,-84,,,,,,,,,,,,,-86,,,,,-84,,-76,-76,-76,-68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-72,,-66,-64,-68,-65,-67,-77,-77,-78,-78,-76,-81,,,,,,,,,,,
1454082450834,,,,-82,,,,,-83,,-84,,,,,,,,,,,,,-86,,,,,-83,,-71,-73,-70,-68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71,,-65,-64,-68,-65,-67,-77,-78,-80,-79,-82,-81,,,,,,,,,,,
1454082451736,,,,-82,,,,,-83,,-84,,,,,,,,,,,,,-82,,,,,-83,,-66,-73,-66,-66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71,,-65,-64,-68,-64,-67,,-77,-80,-77,-82,-77,,,,,,,,,,,
1454082452668,,,,-82,,,,,-83,,-84,,,,,,,,,,,,,-80,,,,,-83,,-69,-73,-69,-70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71,,-65,-69,-68,-70,-67,,-78,-80,-78,-82,-81,,,,,,,,,,,
1454082453568,,,,-81,,,,,,,,,,,,,,,,,,,,-80,,,,,-81,,-71,-69,-71,-70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71,,-66,-69,-63,-70,,,-75,-74,-75,-77,-81,,,,,,,,,,,
1454082454469,,,,-81,,,,,-83,,-83,,,,,,,,,,,,,-83,,,,,-81,,-71,-69,-71,-71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71,,-66,-69,-63,-67,-67,-77,-75,-74,-75,-77,-75,,,,,,,,,,,
1454082455363,,,,-81,,,,,-83,,-83,,,,,,,,,,,,,-83,,,,,-84,,-77,-77,-77,-71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71,,-66,-69,-63,-67,-67,-77,-80,-81,-80,-77,-75,,,,,,,,,,,
1454082456273,,,,-81,,,,,-86,,-87,,,,,,,,,,,,,-87,,,,,-84,,-73,-77,-72,-72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-77,,-66,-69,-68,-68,-68,-80,-81,-81,-81,-77,-81,,,,,,,,,,,
1454082457205,,,,-81,,,,,-86,,-87,,,,,,,,,,,,,-82,,,,,-84,,-72,-77,-72,-73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-77,,-66,-59,-68,-59,-59,-80,-76,-81,-76,-77,-77,,,,,,,,,,,
1454082458094,,,,,,,,,-86,,-87,,,,,,,,,,,,,-81,,,,,-84,,-67,-77,-68,-66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-77,,,-64,-68,-64,-59,-80,-75,-81,-75,-77,-75,,,,,,,,,,,
1454082458994,,,,-80,,,,,-86,,-87,,,,,,,,,,,,,-81,,,,,-79,,-68,-67,-68,-66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68,,-58,-64,-58,-64,-59,-80,-74,-73,-74,-75,-75,,,,,,,,,,,
1454082459897,,,,-80,,,,,-78,,-78,,,,,,,,,,,,,-78,,,,,-79,,-68,-67,-68,-66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68,,-58,-60,-58,-60,-61,-78,-76,-73,-76,-75,-75,,,,,,,,,,,
1454082460804,,,,-80,,,,,-78,,-78,,,,,,,,,,,,,-78,,,,,-74,,-65,-65,-65,-66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68,,-58,-60,-58,-60,-61,-78,-76,-78,-75,-75,-75,,,,,,,,,,,
1454082461749,,,,-80,,,,,-78,,-78,,,,,,,,,,,,,-78,,,,,-70,,-62,-63,-62,-66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68,,-58,-64,-58,-60,-61,-78,-78,-80,-77,-75,-75,,,,,,,,,,,
1454082462664,,,,-69,,,,,-69,,-78,,,,,,,,,,,,,-78,,,,,-68,,-58,-58,-58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-59,,-65,-64,-65,-60,-61,-78,-79,-78,-79,-80,-75,,,,,,,,,,,
1454082463569,,,,-68,,,,,-68,,-69,,,,,,,,,,,,,-78,,,,,-68,,-57,-58,-57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-57,,-65,-64,-67,-67,-67,-74,-74,-78,-74,-76,-75,,,,,,,,,,,
1454082464482,,,,-68,,,,,-68,,-69,,,,,,,,,,,,,-71,,,,,-68,,-57,-58,-57,-57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-57,,-65,-68,-67,-67,-67,-74,-79,-78,-79,-76,-80,,,,,,,,,,,
1454082465394,,,,-68,,,,,-68,,-69,,,,,,,,,,,,,-71,,,,,-69,,-56,-57,-56,-57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-57,,-65,-68,-67,-67,-67,-74,-78,-78,-78,-76,-80,,,,,,,,,,,
1454082466259,,,,-68,,,,,-71,,-71,,,,,,,,,,,,,-71,,,,,-69,,-58,-57,-59,-58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-57,,-65,-68,-67,-62,-62,-78,-77,-78,-77,-76,-78,,,,,,,,,,,
1454082467154,,,,-68,,,,,-71,,-71,,,,,,,,,,,,,-71,,,,,-71,,-54,-54,-54,-58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-57,,-59,-68,-67,-62,-62,-78,-76,-76,-76,-76,-78,,,,,,,,,,,
1454082468061,,,,,,,,,-66,,-66,,,,,,,,,,,,,-71,,,,,-71,,-53,-54,-54,-58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,,-59,-68,-65,-65,-65,-76,-76,-76,-76,-76,-78,,,,,,,,,,,
1454082468969,,,,,,,,,-66,,-66,,,,,,,,,,,,,-68,,,,,-71,,-60,-54,-60,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,,-59,-66,-65,-65,-65,-76,-74,-76,-74,-76,-72,,,,,,,,,,,
1454082469872,,,,,,,,,-66,,-66,,,,,,,,,,,,,-68,,,,,-69,,-58,-58,-58,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,,-65,-66,-65,-65,-65,-76,-77,-82,-77,-76,-72,,,,,,,,,,,
1454082470814,,,,-72,,,,,-66,,-66,,,,,,,,,,,,,-68,,,,,-70,,-58,-54,-55,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,,-65,-66,-65,-65,-65,-76,-78,-79,-78,-76,-72,,,,,,,,,,,
1454082471726,,,,-70,,,,,-69,,-68,,,,,,,,,,,,,-68,,,,,-70,,-58,-54,-55,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,,-65,-66,-66,-66,-65,-82,-77,-79,-77,-81,-72,,,,,,,,,,,
1454082472614,,,,-70,,,,,-69,,-68,,,,,,,,,,,,,-65,,,,,-70,,-54,-54,-54,-54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,,-65,-63,-66,-64,,-82,-78,-79,-78,-81,-79,,,,,,,,,,,
1454082473525,,,,-69,,,,,-69,,-68,,,,,,,,,,,,,-65,,,,,-68,,-56,-57,-56,-54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,,-66,-63,-65,-64,,-82,-77,-76,-77,-78,-79,,,,,,,,,,,
1454082474440,,,,-67,,,,,-67,,-67,,,,,,,,,,,,,-65,,,,,-68,,-56,-57,-55,-54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,,-66,-63,-65,-65,,-82,-81,-76,-81,-81,-79,,,,,,,,,,,
1454082475336,,,,-67,,,,,-67,,-67,,,,,,,,,,,,,-70,,,,,-68,,-58,-57,-58,-58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,,-66,-69,-65,-68,,-82,-78,-76,-78,-81,-79,,,,,,,,,,,
1454082476233,,,,-66,,,,,-67,,-67,,,,,,,,,,,,,-70,,,,,-66,,-58,-58,-58,-58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,,-67,-69,-65,-68,,-82,-80,-80,-80,-81,-79,,,,,,,,,,,
1454082477144,,,,-66,,,,,-68,,-68,,,,,,,,,,,,,-68,,,,,-66,,-58,-58,-58,-59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,,-67,-69,-67,-68,-67,-78,-76,-80,-76,-81,-76,,,,,,,,,,,
1454082478050,,,,-66,,,,,-68,,-68,,,,,,,,,,,,,-67,,,,,-66,,-55,-58,-56,-55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,,-67,-66,-67,-68,-67,-78,-77,-80,-77,-81,-77,,,,,,,,,,,
1454082478954,,,,-69,,,,,-68,,-68,,,,,,,,,,,,,-67,,,,,-68,,-56,-57,-56,-55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,,-67,-66,-67,-68,-67,-78,-78,-79,-78,-77,-77,,,,,,,,,,,
1454082479881,,,,-66,,,,,-68,,-68,,,,,,,,,,,,,-67,,,,,-67,,-59,-58,-59,-55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,,-67,-66,-67,-68,-67,-78,-76,-76,-77,-77,-77,,,,,,,,,,,
1454082480792,,,,-66,,,,,-68,,-69,,,,,,,,,,,,,-69,,,,,-67,,-58,-58,-57,-57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,,-67,-72,-67,-72,-71,-77,-77,-76,-77,-77,-78,,,,,,,,,,,
1454082481686,,,,-66,,,,,,,-69,,,,,,,,,,,,,-69,,,,,-67,,-59,-60,-59,-57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,,-67,-67,,-72,-71,-77,-77,-76,-77,-77,-78,,,,,,,,,,,
1454082482561,,,,-71,,,,,-72,,-72,,,,,,,,,,,,,-69,,,,,-67,,-59,-60,-59,-57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-60,,-67,-67,-67,-72,-68,-82,-81,-76,-81,-81,-78,,,,,,,,,,,
1454082483466,,,,-71,,,,,-72,,-72,,,,,,,,,,,,,-69,,,,,-78,,-64,-64,-64,-57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-60,,-67,-70,-67,-72,-68,-82,-82,-81,-82,-81,-78,,,,,,,,,,,
1454082484363,,,,-79,,,,,-78,,-72,,,,,,,,,,,,,-69,,,,,-78,,-67,-64,-68,-57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68,,-75,-70,-73,-72,-74,-85,-82,-81,-88,-86,-78,,,,,,,,,,,
