TimeStamp,e0:d1:73:a1:20:e0,e0:d1:73:a1:20:e2,e0:d1:73:a1:20:e5,e0:d1:73:a1:20:e1,cc:d5:39:9a:e4:85,e0:d1:73:a1:20:e4,54:78:1a:24:67:c1,54:78:1a:24:67:c2,e0:d1:73:a1:20:ef,54:78:1a:24:67:c4,e0:d1:73:a1:20:ec,e0:d1:73:a1:20:ea,cc:d5:39:9a:e4:84,cc:d5:39:9a:e4:80,84:78:ac:dc:d4:a1,cc:d5:39:9a:e4:82,54:78:1a:24:67:c0,cc:d5:39:24:a7:71,84:78:ac:dc:d4:a4,84:78:ac:dc:d4:a2,54:78:1a:24:67:c5,54:78:1a:24:67:cc,cc:d5:39:24:a7:74,54:78:1a:24:67:ca,54:78:1a:24:67:cf,cc:d5:39:24:a7:72,54:78:1a:24:67:ce,54:78:1a:24:67:cd,cc:d5:39:24:a7:70,cc:d5:39:24:a7:75,54:78:1a:24:67:cb,e0:d1:73:0f:2f:75,cc:d5:39:9a:e4:81,cc:d5:39:6a:49:e4,20:3a:07:aa:41:31,cc:d5:39:6a:49:e2,20:3a:07:aa:41:32,20:3a:07:aa:41:30,e0:d1:73:d8:74:94,34:a8:4e:ae:31:70,e0:d1:73:d8:74:92,20:3a:07:aa:41:3d,20:3a:07:aa:41:3e,20:3a:07:aa:41:35,20:3a:07:aa:41:3c,e0:d1:73:d8:74:90,e0:d1:73:d8:74:95,cc:d5:39:49:c0:95,20:3a:07:aa:41:3a,cc:d5:39:49:c0:90,cc:d5:39:49:c0:94,e0:d1:73:d8:74:91,cc:d5:39:49:c0:91,cc:d5:39:49:c0:92,20:3a:07:aa:41:34,20:3a:07:aa:41:3f,20:3a:07:aa:41:3b,cc:d5:39:15:29:64,1c:e6:c7:03:56:20,e0:d1:73:de:ac:14,e0:d1:73:de:ac:10,e0:d1:73:de:ac:12,e0:d1:73:95:71:42,e0:d1:73:d8:74:9c,e0:d1:73:d8:74:9f,e0:d1:73:d8:74:9e,e0:d1:73:d8:74:9d,e0:d1:73:a1:20:ee,e0:d1:73:a1:20:eb,e0:d1:73:a1:20:ed,e0:d1:73:d8:74:9a,e0:d1:73:95:71:45,e0:d1:73:95:71:40,e0:d1:73:95:71:44,e0:d1:73:de:ac:11,e0:d1:73:de:ac:15,e0:d1:73:0f:2f:71,e0:d1:73:bd:c9:a1,e0:d1:73:bd:c9:a0,e0:d1:73:0f:2f:70,e0:d1:73:95:71:4a,e0:d1:73:bd:c9:a2,e0:d1:73:0f:2f:72,e0:d1:73:0f:2f:7f,e0:d1:73:0f:2f:7b,e0:d1:73:0f:2f:7e,e0:d1:73:95:71:41,e0:d1:73:0f:2f:7d,e0:d1:73:0f:2f:7c,e0:d1:73:95:71:4b,e0:d1:73:95:71:4c,e0:d1:73:95:71:4e,e0:d1:73:95:71:4f,e0:d1:73:bd:c9:a4,e0:d1:73:95:71:4d,e0:d1:73:0f:2f:74,e0:d1:73:0f:2f:7a,e0:d1:73:de:ac:1f,e0:d1:73:bd:c9:ab,e0:d1:73:de:ac:1a,e0:d1:73:de:ac:1e,e0:d1:73:bd:c9:aa,e0:d1:73:bd:c9:ac,e0:d1:73:bd:c9:ae,e0:d1:73:bd:c9:af,e0:d1:73:bd:c9:ad,e0:d1:73:bd:c9:a5,e0:d1:73:de:ac:1b,e0:d1:73:de:ac:1c,34:a8:4e:29:3d:95,cc:d5:39:15:29:62,e0:d1:73:de:ac:1d
1454082705899,-87,,-86,,,-89,,,,,,,,,,,,,,,,,,,,,,,,,,-58,,,,,,,,,,,,,,,,,,,,,,,,,,,,-81,-76,-75,-54,,,,,,,,,-54,-54,-55,-74,-83,-59,-70,-69,-60,-61,-71,-58,-67,-67,-68,-51,-66,-68,-62,-62,-64,-62,-70,-62,-59,-66,,-82,,,-84,-81,-81,-84,-84,-69,,,,,
1454082708241,-87,,-86,,,-89,,,,,,,,,,,,,,,,,,,,,,,,,,-58,,,,,,,,,,,,-88,,,,,,,,,,,,,,,,-79,-78,-79,-54,,,,,,,,,-47,-54,-55,-74,,-59,-70,-69,-60,-54,-71,-59,-68,-67,-71,-51,-67,-72,-60,-56,-60,-58,-70,-58,-60,-69,,-79,,,-84,-81,-81,-83,-83,-69,,,,,
1454082710586,,,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-61,,,,,,,,,,,,-88,,,,,,,,,,,,,,,,-79,-78,-79,-46,,,,,,,,,-47,-45,-47,-78,,-59,-70,-70,-60,-57,-72,-59,-65,-66,-65,-51,-65,-67,-58,-56,-58,-58,-73,-57,-60,-66,,-79,,,-81,-81,-81,-82,-81,-69,,,,,
1454082712922,,,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-61,,,,,,,,,,,,-88,,,,,,,,,,,,,,,,-79,-78,-79,-46,,,,,,,,,-47,-45,-47,-78,-79,-59,-71,-70,-58,-60,-72,-58,-67,-67,-66,-55,-67,-67,-59,-60,-62,-61,-73,-61,-58,-65,,-78,,,-81,-81,-81,-80,-80,-69,,,,,
1454082715277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-61,,,,,,,,,,,,-88,,,,,,,,,,,,,,,,-79,-78,-78,-46,,,,,,,,,-50,-50,-47,-78,-79,-59,-71,-66,-58,-62,-72,-58,-68,-69,-65,-55,-68,-67,-64,-64,-62,-65,-65,-65,-58,-67,,-78,,,-81,-81,-83,-81,-81,-69,,,,,
1454082717624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-61,,,-85,,,,,,,,,-88,,,,,,,,,,,,,,,,-79,-78,-78,-46,,,,,,,,,-50,-50,-47,-78,-79,-59,-68,-66,-58,-63,-72,-58,-68,-69,-68,-51,-68,-67,-64,-65,-65,-64,-65,-64,-58,-67,,-78,,,-81,-81,-83,-79,-80,-69,,,,,
1454082719957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-61,,,-85,,,,,,,,,,,,,,,,,,,,,,,,,-85,-85,-85,-46,,,,,,,,,-56,-55,-59,-78,-79,-61,-68,-65,-58,-63,-72,-58,-65,-65,-64,-51,-64,-66,-63,-61,-62,-63,-65,-63,-58,-67,,-78,,,-81,-79,-80,-79,-80,-66,,,,,
1454082722309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-61,,,-85,,,,,,,,,,,,,,,,,,,,,,,,,-85,-85,-85,-52,,,,,,,,,-56,-55,-55,-84,-79,-61,-72,-65,-62,-63,-67,-58,-66,-70,-68,-51,-67,-68,-60,-61,-61,-62,-65,-60,-58,-67,,-78,,,-82,-80,-80,-79,-80,-66,,,,,
1454082724642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-61,,,-85,,,,,,,,,,,,,,,,,,,,,,,,,-85,-85,-86,-52,,,,,,,,,-53,-55,-55,-84,,-60,-72,-64,-62,-63,-67,-58,-70,-69,-68,-51,-71,-67,-64,-61,-61,-64,-65,-64,-58,-71,,-78,,,-82,-80,-80,-76,-77,-64,,,,,
1454082726992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-63,,,-85,,,,,,,,,,,,,,,,,,,,,,,,,-85,-85,-86,-52,,,,,,,,,-53,-53,-51,-85,,-60,-72,-67,-62,-61,-70,-58,-69,-69,-70,-51,-68,-67,-61,-62,-63,-64,-69,-64,-58,-68,,-78,,,-80,-78,-80,-76,-77,-64,,,,,
1454082729336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-63,,,,,,,,,,,,-87,,,,,,,,,,,,,,,,-85,-86,-86,-52,,,,,,,,,-53,-53,-51,-85,-88,-60,-72,-67,-62,-59,-70,-58,-69,-69,-68,-52,-69,-68,-60,-62,-63,-60,-69,-59,-58,-66,,-79,,,-80,-78,-80,-80,-81,-70,,,,,
1454082731690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-63,,,,,-86,-87,,,,,,-87,,,,,,,,,,,-85,,,,,-85,-86,-86,-52,,,,,,,,,-53,-52,-51,-87,-88,-60,-72,-65,-62,-62,-65,-58,-69,-69,-67,-52,-69,-69,-60,-61,-60,-60,-65,-59,-58,-67,,-79,,,-77,-75,-80,-76,-76,-70,,,,,
1454082734031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-63,,,,,-83,-83,,,,,,-82,,,,,,,,,,,-85,,,,,-85,-86,-86,-52,,,,,,,,,-53,-52,-51,-87,-88,-60,,-65,,-58,-65,-66,-71,-69,-68,-48,-71,-69,-60,-59,-59,-57,-65,-57,-66,-71,,-82,,,-77,-75,-80,-80,-80,-66,,,,,
1454082736387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-63,,,,,-81,-81,,,,,,-82,,,,,,,,,,,-81,,,,,,-86,-84,-52,,,,,,,,,,-46,-47,-85,-88,-60,,-71,,-51,-67,-66,-67,-69,-70,-48,-72,-69,-52,-51,-51,-51,-69,-53,-66,-71,,-82,,,-80,-83,-84,-83,-84,-66,,,,,
1454082738716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-63,,,,,-81,-81,,,,,,-81,,,,,,,,,,,-81,,,,,,-80,-84,-52,,,,,,,,,,-46,-47,-85,-83,-60,-76,-71,-66,-51,-67,-65,-68,-71,-73,-46,-71,-68,-54,-54,-50,-50,-69,-51,-66,-70,,-80,,,-80,-83,-84,-80,-81,-66,,,,,
1454082741060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-63,,,,,-81,-81,,,,,,-81,,,,,,,,,,,-82,,,,,-83,-82,-82,-52,,,,,,,,,-47,-47,-47,-85,-83,-62,-76,-72,-66,-46,-67,-65,-68,-71,-69,-46,-68,-70,-45,-46,-45,-45,-69,-45,-66,-69,,-80,,,-80,-83,-84,-82,-83,-70,,,,,
1454082743406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-60,,,-84,,-81,-82,,,,,,-81,,,,,,,,,,,-82,-91,,,,-83,-77,-78,-42,,,,,,,,,-47,-47,-43,-81,-83,-62,-76,-72,-60,-55,-72,-65,-77,-76,-77,-42,-76,-75,-56,-54,-53,-53,-69,-53,-66,-73,,-80,,,-83,-83,-84,-83,-83,-70,,,,,
1454082745740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-60,,,-84,,-75,-75,,,,,-85,-75,,,,,,,,,,,-82,-91,,,,-75,-77,-74,-42,,,,,,,,,-51,-47,-43,-81,-83,-65,-76,-76,-60,-59,-72,-65,-79,-80,-79,-42,-77,-79,-60,-59,-56,-59,-69,-59,-66,-78,-90,-80,,,-83,-83,-84,-83,-83,-76,,,,,
1454082748083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68,,,-84,,-71,-71,,,,,-85,-75,-87,,,,-83,,,,,,-73,-87,,,,-75,-77,-74,-47,,,,,,,,,-51,-50,-49,-73,-83,-65,-76,-76,-60,-51,-74,-65,-80,-80,-80,-42,-80,-80,-52,-51,-52,-52,-76,-53,-66,-80,-91,-80,-91,-89,-83,,-84,-83,-83,-76,,-90,,,
1454082750431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68,,,-74,,-71,-71,,,,-91,-85,-71,-87,,,,-83,,,,,,-73,-87,-88,,,-75,-69,-74,-47,,,,,,,,,-51,-50,-49,-73,-71,-65,-75,-76,-75,-59,-74,-75,-80,-84,-80,-54,-86,-83,-61,-62,-63,-61,-76,-63,-79,-83,-89,,-88,-88,-83,,-84,-83,-83,-76,,-89,,,
1454082752780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68,,,-74,,-68,-67,,,,-91,-85,-71,-84,,,,-83,,,,,,-68,-87,-88,,,-75,-69,-73,-47,,,,,,,,,-51,-55,-55,-73,-71,-65,-75,-84,-75,-71,-74,-75,-80,-84,-80,-54,-86,-83,-71,-69,-71,-69,-76,-70,-79,-83,-86,,-88,-88,-83,,,-83,-83,-76,,-88,,,-83
1454082755124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68,,,-71,,-68,-67,,,,-80,-85,-71,-84,,,,-83,,,,,,-68,-79,-81,,,-75,-69,-73,-47,,,,,,,,,-51,-55,-55,-73,-71,-65,-82,-84,-79,-67,-74,-76,-80,-84,-80,-54,-86,-83,-73,-68,-71,-65,-76,-66,-79,-83,-90,,-88,-89,,,,,,-76,,-88,,,-83
1454082757467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68,,,-71,,-61,-61,,,,-80,,-71,-81,,,,-79,,,,,,-61,-80,-81,,,-72,-69,-73,-47,,,,,,,,,-56,-55,-55,-73,-71,-78,-82,-83,-79,-69,-74,-76,-80,-84,-80,-54,-86,-83,-73,-71,-69,-69,-85,-69,-79,-83,-90,,-88,-89,,,,,,,,-88,,,-83
1454082759809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79,,,-71,,-57,-56,,,,-85,,-71,-81,,,,-79,,,,,,-61,-84,-85,,,-72,-69,-73,-56,,,,,,,,,-56,-55,-55,-73,-70,-78,-82,-83,-79,-69,,-76,,-86,,-56,-86,-83,-68,-69,-64,-69,-85,-69,-77,-83,-90,,-88,-89,,,,,,,,-88,,,-83
1454082762160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79,,,-71,,-65,-65,,,,-85,-84,,-85,,,,-79,,,,,,-61,-84,-85,,,-67,-68,-66,-56,,,,,,,,,-57,-55,-55,-73,-70,-82,-82,-81,-79,-65,,-82,-83,-82,-84,-56,-85,,-63,-64,-60,-63,-85,-63,-77,-83,-90,,-88,-89,,,,,,-82,,-88,,,-83
1454082764501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79,,,-72,,-70,-71,,,,-85,-84,,-85,,,,-79,,,,,,-61,-87,-87,,,-67,-68,-66,-57,,,,,,,,,-57,-55,-59,-73,-70,-82,-84,-81,-79,-54,-84,-82,-80,-80,-81,-53,-81,-81,-55,-55,-56,-54,-85,-56,-77,-80,-90,,,-89,,,,,,-82,,-88,,,
1454082766849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79,,,-72,,-74,-74,,,,-85,-85,-76,-85,,,,-79,,,,,,-61,-87,-87,,,-75,-76,-74,-57,,,,,,,,,-50,-55,-59,-73,-70,-75,-84,-81,-79,-57,-84,-73,-78,-78,-77,-53,-79,-77,-58,-58,-59,-58,-85,-59,-77,-77,,,,,,,-88,,-86,-77,,,,,
1454082769191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71,,,-75,,-77,-76,,,,-85,-85,-76,-85,,,,,,,,,,,-89,-87,,,-75,-76,-74,-48,,,,,,,,,-50,-55,-48,-73,-70,-75,-75,-81,-79,-49,-76,-73,-73,-73,-70,-53,-73,-72,-48,-50,-49,-50,-75,-51,-77,-69,,,,,,,-88,-86,-86,-77,,,,,
1454082771538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71,,,-75,,-74,-75,,,,,-85,-74,-85,,,,,,,,,,,-89,-87,,,-75,-80,-74,-48,,,,,,,,,-45,-55,-48,-73,-82,-75,-75,-81,,-49,-76,-67,-73,-72,-72,-46,-74,-73,-52,-53,-53,-50,-75,-50,-65,-72,,-80,,,,,-88,-82,-82,-68,,,,,
1454082773886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65,,,-75,,-78,-79,,,,,-85,-74,,,,,,,,,,,-78,-89,-87,,,-75,-80,-74,-41,,,,,,,,,-45,-39,-40,-81,-82,-75,-75,-69,,-52,-72,-67,-70,-69,-71,-46,-70,-69,-52,-50,-49,-47,-71,-48,-65,-68,,-80,,,,,-88,-82,-82,-68,,,,,
1454082776230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65,,,-75,,-78,-78,,,,,-88,-77,,,,,,,,,,,-78,-89,,,,-75,-83,-74,-41,,,,,,,,,-45,-39,-40,-81,-83,-75,-75,-69,-63,-51,-72,-63,-72,-71,-72,-50,-71,-71,-51,-50,-52,-52,-71,-52,-64,-71,,-80,,,,,-88,-84,-85,-75,,,,,
1454082778573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65,,,-75,,-82,-82,,,,,-88,-77,-88,,,,,,,,,,-83,-89,,,,,-83,-84,-41,,,,,,,,,-45,-39,-40,-81,-83,-64,-75,-69,-63,-55,-70,-63,-69,-68,-70,-50,-71,-68,-53,-54,-55,-53,-69,-55,-64,-69,,-80,,,-86,-84,-83,-85,-85,-75,,,,,
1454082780915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65,,,-80,,-82,-82,,,,,-88,-77,-88,,,,,,,,,,-83,,,,,,-83,-84,-41,,,,,,,,,-45,-39,-40,-81,-83,-64,-74,-69,-67,-67,-70,-68,-78,-80,-78,-54,-79,-80,-68,-66,-64,-67,-69,-67,-68,-77,,-80,,,-86,-84,-83,-85,-85,-75,,,,,
1454082783277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65,,,-80,,-66,-66,,,,-83,-82,-65,-83,,,,,,,,,,-67,-83,,,,,-83,-84,-41,,,,,,,,,-65,-59,-40,-81,-83,-75,-74,-75,-67,-72,-70,-68,-81,-82,-83,-54,-79,-85,-72,-73,-70,-72,-73,-73,-68,-81,,,,,-86,-84,-83,-85,-85,-77,,,,,
1454082785622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-70,,-66,-66,,,,-83,-82,-65,-83,,,,,,,,,,-67,-83,,,,,-83,-84,,,,,,,,,,-65,-59,-40,,-83,-75,-75,-75,-71,-73,-70,-73,-78,-81,-78,-57,-78,-80,-72,-74,-70,-72,-73,-73,-72,-81,,,,,-86,-84,-83,-85,-85,-77,,,,,
1454082787953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-70,,-70,-70,,,,-82,-82,-65,-82,,,,,,,,,,-69,-83,,,,,,-84,,,,,,,,,,-62,-60,-59,,,-75,-75,-78,-71,-75,-70,-73,-81,-81,-82,-57,-82,-81,-76,-74,-72,-72,-77,-73,-72,-81,,,,,-86,-84,-89,-85,-85,-77,,,,,
1454082790297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79,,,-64,,-65,-66,,,,-77,-82,-65,-82,,,,-77,,,,,,-69,-77,-75,,,,,,-63,,,,,,,,,-62,-60,-63,,,-75,-77,-78,-77,-76,-73,-73,-81,-85,-82,-57,-86,-81,-75,-76,-80,-74,-77,-74,-72,-86,,,,,-91,,-89,,-85,-77,,,,,
1454082792641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79,,,-64,,-64,-64,,,,-78,-80,-65,-82,,,,-77,,,,,,-69,-79,-75,,,-87,,,-63,,,,,,,,,-62,-60,-63,,,-76,-77,-78,-77,-77,-73,-77,-81,-85,-82,-57,-86,-81,-71,-76,-76,-72,-77,-72,-77,-86,,,,,-91,,-90,,-85,-81,,,,,
1454082794971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75,,,-64,,-68,-68,,,,-83,-80,-65,-82,,,,-77,,,,,,-70,-84,-75,,,-87,,-86,-59,,,,,,,,,-62,-60,-59,,,-76,-77,-75,-77,-73,-75,-77,-81,-85,-82,-57,-86,-81,-71,-72,-76,-75,-75,-74,-77,-86,,,,,-91,,-90,,-85,-81,,,,,
1454082797323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75,,,-65,,-64,-65,,,,-79,-80,-65,-82,,,,-77,,,,,,-70,-78,-76,,,-87,,-86,-59,,,,,,,,,-62,-60,-59,,-89,-76,-78,-75,-77,-73,-75,-77,-81,-85,-82,-61,-86,-81,-71,-73,-74,-73,-75,-74,-77,-86,,,,,-91,,-90,,-89,-81,,,,,
1454082799673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75,,,-65,,-60,-60,,,,-73,-80,-65,-72,,,,-72,,,,,,-62,-73,-76,,,-83,,-82,-59,,,,,,,,,-73,-68,-67,,-89,-76,-78,-75,-77,-79,-77,-77,,-85,,-61,-86,,-80,-77,-75,-76,-75,-76,-77,-86,,,,,-91,,-90,,-89,-81,,,,,
1454082802022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75,,,-59,,-58,-58,,,,-74,-80,-65,-72,,,,-72,,,,,,-62,-75,-72,,,-83,,-82,-59,,,,,,,,,-73,-68,-67,,-78,-76,-79,-75,-82,-79,-77,-81,,,,-61,,,-80,-79,-78,-79,-75,-77,-82,,,,,,,,-90,,-89,-81,,,,,
1454082804363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75,,,-59,,-57,-58,,,,-76,,,-76,,,,-76,,,,,,-58,-76,-72,,,-74,,-75,-59,,,,,,,,,-64,-61,-59,,-78,-82,-79,-82,-82,-78,-77,-81,,,,-61,,,-73,-76,-77,-72,-82,-73,-82,,-90,,-90,,,,,,-89,,,,,,
1454082806705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-82,,,-59,,-57,-58,,,,-76,,,-76,,,,-76,,,,,,-58,-76,-75,,,-74,,-75,-62,,,,,,,,,-64,-61,-59,,-78,-82,-79,-82,-82,-75,-77,-81,,,,-63,,,-73,-75,-77,-75,-82,-75,-83,,-90,,-91,,,,,,-89,,,-91,,,
1454082809036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-82,,,-59,,-57,-62,,,,-84,-83,-64,-81,,,,-76,,,,,,-58,-84,-75,,,-71,-72,-72,-62,,,,,,,,,-70,-61,-59,,-78,-86,-79,-83,-82,-79,-77,-81,,,,-63,,,-82,-79,-81,-83,-82,-83,-83,,-90,,-91,,,,,,,-85,,-91,,,
1454082811381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-82,,,-59,,-64,-64,,,,-85,-83,-64,-81,,,,-82,,,,,,-64,-84,-75,,,-71,-72,-72,-62,,,,,,,,,-70,-63,-62,-71,-78,-86,-79,-83,-82,-79,-80,-81,,,,-63,,,-79,-79,-79,-81,-81,-81,-83,,-90,,-91,,,,,,,-85,,-91,,,
1454082813724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-82,,,-59,,-61,-61,,,,-77,-79,-61,-81,,,,-82,,,,,,-64,-76,-74,,,-71,-72,-72,-62,,,,,,,,,-70,-63,-62,-71,-74,-86,,-83,-80,-79,-80,-80,,,,-63,,,-79,-76,-77,-79,-81,-79,-82,,-90,,-91,,,,,,,-83,,-91,,,
1454082816055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-82,,,-59,,-59,-60,,,,-77,-79,-61,-77,,,,-82,,,,,,-60,-77,-74,,,-71,-72,-68,-62,,,,,,,,,-62,-62,-60,-69,-74,-86,,-83,-80,-75,-80,-80,,,,-63,,,-74,-76,-81,-78,-81,-79,-82,,,,-91,,,,,,,-83,,-91,,,
1454082818402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-86,,,-53,,-54,-54,,,,-76,-79,-61,-77,,,,-82,,,,,,-60,-76,-74,,,-71,-72,-68,-65,,,,,,,,,-62,-62,-60,-71,-74,-86,-75,-83,-84,-78,-75,-80,,,,-67,,,-78,-78,-79,-78,-81,-79,-82,,,,,,,,,,,-83,,,,,
1454082820744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-86,,,-53,,-48,-48,,,,-70,-70,-50,-72,,,,-82,,,,,,-60,-70,-74,,,-80,-78,-77,-65,,,,,,,,,-65,-62,-60,-71,-74,-86,-75,-79,-84,-81,-75,-80,,,,-67,,,-78,-80,-79,-80,-81,-79,-82,,,,,,,,,,,-80,,,,,
1454082823087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-86,,,-53,,-52,-52,,,,-70,-70,-50,-72,,,,,,,,,,-60,-70,-72,,,-80,-78,-78,-70,,,,,,,,,-65,-62,-68,-77,-74,-86,-75,-79,-84,-82,-75,-80,,,,-67,,,-86,-84,-79,-83,-76,-82,-82,,,,,,,,,,,-80,,,,,
1454082825417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-86,,,-53,,-49,-50,,,,-65,-64,-49,-72,,,,,,,,,,-60,-65,-72,,,-83,-82,-82,-70,,,,,,,,,-70,-62,-68,-77,-82,-86,-75,-79,-84,-84,-75,-86,,,,-67,,,-85,-84,-83,-81,-76,-80,-86,,,,,,,,,,-88,-77,,,,,
1454082827746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-86,,,-53,,-58,-58,,,,-75,-64,-49,-76,,,,,,,,,,-61,-75,-72,,,-83,-82,-81,-70,,,,,,,,,-74,-76,-75,-77,-82,-85,-75,-71,-84,-88,-75,-86,,,,-67,,,-85,-86,-83,-86,-71,-84,-86,,,,,,,,-84,,-88,-77,,,,,
1454082830092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-60,,-62,-58,,,,-71,-64,-49,-76,,,,-72,,,,,,-61,-72,-72,,,-83,-80,-80,-70,,,,,,,,,-74,-76,-76,-79,-82,-85,-70,-71,-84,-80,-71,-86,,,,-67,,,-81,-80,-79,-81,-71,-80,-86,,,,,,,,-84,,-88,-77,,,,,
1454082832452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-60,,-62,-55,,,,-79,-77,-56,-76,,,,-72,,,,,,-61,-80,-72,,,-83,-80,-80,-70,,,,,,,,,-74,-76,-76,-79,-82,-85,-70,-71,-84,-80,-71,-86,,,,-67,,,-81,-80,-79,-81,-71,-80,-86,,,,,,,,-84,,-88,-77,,,,,
1454082834779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-60,,-59,-58,,,,-74,-77,-56,-76,,,,-72,,,,,,-61,-75,-74,,,-83,-80,-80,-83,,,,,,,,,-74,-76,-76,-79,-82,-85,-72,-71,-84,-80,-74,-86,,,,-83,,,-81,-80,-79,-81,-71,-80,-86,,,,,,-87,,-84,,-88,-77,,,,,
1454082837113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-60,,-50,-49,,,,-70,-77,-48,-76,,,,-72,,,,,,-61,-70,-74,,,,-80,-80,-83,,,,,,,,,-74,-76,-76,-79,,-85,-72,-71,-84,-80,-74,,,,,-85,,,-81,-80,-79,-81,-71,-80,,,,,,,-87,,-84,,-90,-75,,,,,
1454082839437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-60,,-50,-51,,,,-69,-77,-48,-69,,,,-69,,,,,,-51,-70,-74,,,,-80,-80,-83,,,,,,,,,-81,-83,-83,-79,,,-72,-75,-84,-80,-74,,,,,-85,,,-81,-80,-79,-81,-77,-80,,,,,,,-87,,-88,,-90,-75,,,,,
1454082841771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-60,,-50,-51,,,,-76,-77,-48,-69,,,,-76,,,,,,-51,-76,-74,,,,,,-83,,,,,,,,,-81,-87,-86,,,,-72,-75,,,-70,,,,,-85,,,,,,,-72,,,,,,,,-89,,-88,,-90,-75,,,,,
1454082844099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,,-52,-51,,,,-64,,-48,-69,,,,-76,,,,,,-51,-64,-62,,,,,,-83,,,,,,,,,-81,-87,-86,,,,-75,-75,,,-70,,,,,-85,,,,,,,-72,,,,,,,,-89,,-88,,-88,-75,,,,,
1454082846424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,,-51,-51,,,,-64,-65,-53,-67,,,,-76,,,,,,-51,-64,-62,,,,,,,,,,,,,,,-88,-87,-86,,,,-75,-75,,,-70,,,,,-85,,,,,,,-72,,,,,,,,-89,,-88,,-88,-73,,,,,
1454082848753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,,-53,-52,,,,-63,-65,-53,-65,,,,-76,,,,,,-52,-63,-62,,,,,,,,,,,,,,,-88,-87,-86,,,,-75,-74,,,-72,,,,,-85,,,,,,,-73,,,,,,,,-89,,-88,,-88,-73,,,,,
